"id","wave","country_name","iso_code","marital_status","num_of_children","rural_urban_living","age_category","education","gender","employment","trust_people","freq_rel_service_use","freq_internet_personal","freq_sports","freq_social_activities","vol_community_service","vol_education_cult_org","vol_social_charities","vol_political_parties","vol_other_organisation","volunteering_frequency","sei_left_out_soc","sei_life_is_complicated","sei_not_recognised","sei_looked_down","sei_feel_close_to_people","sei","mwbi_felt_cheerful","mwbi_felt_calm","mwbi_felt_active","mwbi_felt_fresh","mwbi_life_is_interesting","mwbi_felt_tense","mwbi_felt_lonely","mwbi_felt_downhearted","mwbi","wlbc_too_tired_household","wlbc_fam_responsibilities","wlbc_cannot_focus_on_work","wlbc","hrs_work_first_job","hrs_work_additional_job","work_hrs"
"PT1185823","2011","Slovakia","SK","Married or living with partner",NA,"A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",2,1,3,5,5,4,4,4,4,4,1,5,4,5,5,3,1.25,2,3,3,3,2,3,6,4,68,1,2,2,3,38,NA,38
"PT1188220","2011","Lithuania","LT","Never married and not living with partner","1","A medium to large town","25-34","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",2,4,5,4,4,3,3,4,4,4,2,4,2,4,4,3,2.5,5,5,3,4,3,5,4,5,40,3,2,5,2,40,NA,40
"PT1190718","2011","Lithuania","LT","Separated or divorced and not living with partner","1","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",7,4,1,5,5,4,4,4,4,4,1,4,4,4,4,4,2,2,2,2,2,2,3,3,3,80,2,2,3,2,40,NA,40
"PT1196421","2011","Hungary","HU","Married or living with partner","2","A village/small town","50-64","Upper secondary education (ISCED 3)","Female","Retired",2,2,2,5,4,4,4,4,4,4,1,5,3,3,3,3,2.5,2,2,3,3,3,5,5,5,68,NA,NA,NA,NA,NA,NA,NA
"PT1139115","2011","Slovakia","SK","Separated or divorced and not living with partner","2","A medium to large town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",5,5,1,2,3,4,4,4,4,4,1,5,4,5,4,2,1.5,4,4,5,4,3,4,5,5,40,1,4,4,2,50,12,62
"PT1140208","2011","Bulgaria","BG","Separated or divorced and not living with partner","3","A city or city suburb","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",5,5,1,2,5,4,4,4,4,4,1,4,3,4,4,1,2.25,2,2,3,3,3,5,6,6,68,1,2,4,2,48,NA,48
"PT1153414","2011","Bulgaria","BG","Widowed and not living with partner","2","A city or city suburb","50-64","Tertiary education - first level (ISCED 5)","Female","Retired",8,4,5,5,5,4,4,4,4,4,1,4,2,4,4,3,2.5,2,2,3,4,3,4,5,5,64,NA,NA,NA,NA,NA,NA,NA
"PT1156013","2011","Bulgaria","BG","Separated or divorced and not living with partner","2","A city or city suburb","50-64","Lower secondary education (ISCED 2)","Female","Employed (includes on leave)",4,4,5,5,5,4,4,4,4,4,1,4,3,3,5,3,2.25,3,3,4,2,5,4,5,6,52,1,4,5,2,60,NA,60
"PT1156316","2011","Bulgaria","BG","Widowed and not living with partner","0","A city or city suburb","65+","Upper secondary education (ISCED 3)","Female","Retired",3,4,5,5,5,4,4,4,4,4,1,1,1,4,4,2,3.5,4,4,3,4,4,5,4,4,44,NA,NA,NA,NA,NA,NA,NA
"PT1157418","2011","Bulgaria","BG","Married or living with partner","2","A medium to large town","50-64","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",2,2,4,5,2,4,4,4,2,4,3,4,4,4,5,2,1.75,2,2,2,3,2,5,6,6,76,4,1,5,2,40,32,72
"PT1163112","2011","Bulgaria","BG","Married or living with partner","2","A medium to large town","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Employed (includes on leave)",6,4,4,5,5,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,80,1,2,3,2,40,NA,40
"PT1172516","2011","Bulgaria","BG","Widowed and not living with partner","1","A village/small town","65+","Lower secondary education (ISCED 2)","Female","Retired",2,4,5,5,5,4,4,4,4,4,1,3,2,2,4,2,3.25,4,4,4,4,4,3,3,3,40,NA,NA,NA,NA,NA,NA,NA
"PT1174417","2011","Hungary","HU","Married or living with partner","2","A medium to large town","50-64","Upper secondary education (ISCED 3)","Male","Retired",2,5,5,5,5,4,4,4,4,4,1,3,3,3,4,2,2.75,2,2,2,2,2,5,6,5,80,NA,NA,NA,NA,NA,NA,NA
"PT1181819","2011","Hungary","HU","Married or living with partner","5 or more children","A village/small town","50-64","Upper secondary education (ISCED 3)","Male","Retired",5,3,5,5,5,4,4,4,4,4,1,1,1,2,2,2,4.5,5,6,6,6,5,1,3,2,8,NA,NA,NA,NA,NA,NA,NA
"PT1183316","2011","Latvia","LV","Never married and not living with partner","0","A medium to large town","18-24","Upper secondary education (ISCED 3)","Male","Student",7,4,1,2,5,4,4,4,4,4,1,5,4,4,3,1,2,2,3,3,4,3,3,5,6,60,NA,NA,NA,NA,NA,NA,NA
"PT1186117","2011","Latvia","LV","Married or living with partner","0","A medium to large town","25-34","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",1,5,1,2,5,4,4,4,4,4,1,5,4,3,3,2,2.25,2,3,3,4,3,5,6,5,60,2,3,4,2,40,NA,40
"PT1189928","2011","Bulgaria","BG","Married or living with partner","2","A village/small town","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",6,5,5,5,5,4,4,4,4,4,1,3,3,5,3,3,2.5,1,1,1,1,1,6,6,6,100,3,2,3,2,42,NA,42
"PT1190011","2011","Bulgaria","BG","Married or living with partner","0","A village/small town","65+","Lower secondary education (ISCED 2)","Male","Retired",6,5,5,5,5,4,4,4,4,4,1,2,1,3,3,2,3.75,5,5,5,5,5,2,2,2,20,NA,NA,NA,NA,NA,NA,NA
"PT1191416","2011","Bulgaria","BG","Married or living with partner","2","A medium to large town","65+","Lower secondary education (ISCED 2)","Female","Retired",4,5,5,5,5,4,4,4,4,4,1,1,1,4,4,2,3.5,4,2,3,5,2,5,6,6,56,NA,NA,NA,NA,NA,NA,NA
"PT1192215","2011","Bulgaria","BG","Married or living with partner","2","A city or city suburb","65+","Lower secondary education (ISCED 2)","Male","Retired",4,5,5,5,5,4,4,4,4,4,1,4,1,3,4,3,3,3,4,2,2,4,4,2,3,60,NA,NA,NA,NA,NA,NA,NA
"PT1195925","2011","Slovakia","SK","Married or living with partner","2","A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",4,5,1,2,5,4,4,4,4,4,1,5,4,4,2,2,2.25,3,3,3,3,3,5,5,5,60,4,4,4,1,15,NA,15
"PT1197523","2011","Bulgaria","BG","Widowed and not living with partner","2","A city or city suburb","65+","Primary education (ISCED 1)","Female","Retired",6,5,5,5,5,4,4,4,4,4,1,3,2,NA,NA,2,NA,5,4,6,5,6,3,2,2,16,NA,NA,NA,NA,NA,NA,NA
"PT1197826","2011","Slovenia","SI","Separated or divorced and not living with partner","1","A medium to large town","65+","Primary education (ISCED 1)","Male","Retired",1,3,5,1,4,4,4,NA,4,4,1,4,2,2,2,1,3.5,3,4,1,4,1,4,4,3,68,NA,NA,NA,NA,NA,NA,NA
"PT1130207","2011","Slovakia","SK","Married or living with partner","2","A medium to large town","25-34","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",3,2,1,4,4,4,3,4,4,4,2,5,4,4,2,2,2.25,4,3,4,5,4,5,6,6,40,1,2,3,2,48,NA,48
"PT1135212","2011","Lithuania","LT","Never married and not living with partner","0","A medium to large town","18-24","Upper secondary education (ISCED 3)","Female","Student",8,4,1,4,4,4,4,4,4,4,1,4,4,2,4,2,2.5,2,3,2,2,2,4,5,5,76,NA,NA,NA,NA,NA,NA,NA
"PT1200003","2011","Bulgaria","BG","Married or living with partner","2","A village/small town","65+","Upper secondary education (ISCED 3)","Male","Retired",1,4,5,5,4,4,4,4,3,4,2,5,5,5,2,1,1.75,1,2,2,2,1,1,5,2,88,NA,NA,NA,NA,NA,NA,NA
"PT3031916","2011","Bulgaria","BG","Married or living with partner","1","A village/small town","65+","Tertiary education - first level (ISCED 5)","Male","Retired",3,5,5,5,5,4,4,4,4,4,1,2,1,2,2,3,4.25,5,5,4,4,4,3,6,4,32,NA,NA,NA,NA,NA,NA,NA
"PT3034616","2011","Bulgaria","BG","Widowed and not living with partner","2","A village/small town","65+","Lower secondary education (ISCED 2)","Male","Retired",7,5,5,5,3,4,4,4,3,3,2,3,2,3,4,3,3,5,5,5,5,5,NA,2,2,20,NA,NA,NA,NA,NA,NA,NA
"PT4002006","2011","Bulgaria","BG","Married or living with partner","1","A village/small town","65+","Lower secondary education (ISCED 2)","Male","Retired",1,4,5,5,5,4,4,4,4,4,1,3,2,3,4,2,3,3,3,4,3,3,4,5,5,56,NA,NA,NA,NA,NA,NA,NA
"PT4003007","2011","Slovakia","SK","Widowed and not living with partner",NA,"A village/small town","50-64","Upper secondary education (ISCED 3)","Male","Unemployed",2,5,5,5,4,4,4,4,4,4,1,3,2,4,2,2,3.25,4,3,3,4,5,3,6,5,44,NA,NA,NA,NA,NA,NA,NA
"PT1003307","2011","Latvia","LV","Never married and not living with partner","0","A medium to large town","25-34","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",1,5,1,5,5,4,4,4,4,4,1,5,3,3,5,2,2,5,2,5,4,1,2,4,5,52,5,5,5,1,46,NA,46
"PT1004106","2011","Latvia","LV","Never married and not living with partner","0","A city or city suburb","18-24","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",7,4,1,2,5,4,3,4,3,NA,2,4,4,3,4,2,2.25,2,4,3,5,4,3,5,5,48,2,2,5,2,40,NA,40
"PT1010810","2011","Latvia","LV","Never married and not living with partner","0","A medium to large town","18-24","Upper secondary education (ISCED 3)","Male","Student",1,5,1,2,5,4,4,4,4,4,1,4,4,2,2,2,3,2,2,3,4,4,4,6,5,60,NA,NA,NA,NA,NA,NA,NA
"PT1015007","2011","Hungary","HU","Married or living with partner","2","A medium to large town","50-64","Upper secondary education (ISCED 3)","Female","Retired",4,4,4,4,4,4,4,4,4,4,1,4,2,2,3,2,3.25,3,3,4,3,3,5,5,5,56,NA,NA,NA,NA,NA,NA,NA
"PT3017718","2011","Bulgaria","BG","Separated or divorced and not living with partner","2","A medium to large town","35-49","Tertiary education - first level (ISCED 5)","Female","Unemployed",5,4,4,5,5,4,4,4,4,4,1,4,3,4,4,2,2.25,1,1,1,1,1,6,6,6,100,NA,NA,NA,NA,NA,NA,NA
"PT4037620","2011","Bulgaria","BG","Married or living with partner","2","A medium to large town","50-64","Lower secondary education (ISCED 2)","Female","Retired",6,5,5,5,5,4,4,4,4,4,1,3,1,3,3,3,3.5,5,4,5,3,5,3,5,3,32,NA,NA,NA,NA,NA,NA,NA
"PT1003004","2011","Bulgaria","BG","Married or living with partner","1","A city or city suburb","65+","Completed education abroad","Male","Retired",6,3,5,5,5,4,4,4,4,4,1,3,3,3,3,3,3,3,3,3,3,3,5,5,5,60,NA,NA,NA,NA,NA,NA,NA
"PT1007513","2011","Bulgaria","BG","Married or living with partner","2","A city or city suburb","65+","Tertiary education - first level (ISCED 5)","Male","Retired",4,5,5,5,5,4,4,4,4,4,1,4,3,4,4,2,2.25,3,3,2,3,3,5,6,5,64,NA,NA,NA,NA,NA,NA,NA
"PT1010709","2011","Bulgaria","BG","Married or living with partner","2","A city or city suburb","65+","Tertiary education - advanced level (ISCED 6)","Male","Retired",3,5,5,4,5,4,4,4,3,4,2,4,1,4,4,3,2.75,5,4,5,5,5,2,5,2,24,NA,NA,NA,NA,NA,NA,NA
"PT1013611","2011","Bulgaria","BG","Separated or divorced and not living with partner","1","A city or city suburb","65+","Upper secondary education (ISCED 3)","Male","Retired",4,5,5,5,5,4,4,4,4,4,1,3,2,3,5,3,2.75,2,2,3,3,4,4,3,4,64,NA,NA,NA,NA,NA,NA,NA
"PT1299122","2011","Bulgaria","BG","Married or living with partner","2","A city or city suburb","65+","Tertiary education - first level (ISCED 5)","Male","Retired",6,4,5,5,5,4,4,4,4,4,1,3,4,2,2,4,3.25,2,3,3,4,3,5,5,5,60,NA,NA,NA,NA,NA,NA,NA
"PT1303613","2011","Czech Republic","CZ","Separated or divorced and not living with partner","1","A city or city suburb","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",3,5,1,3,3,4,4,4,4,4,1,4,2,2,3,3,3.25,3,3,3,4,3,5,5,5,56,5,NA,5,1,NA,NA,NA
"PT1305716","2011","Bulgaria","BG","Widowed and not living with partner","2","A village/small town","65+","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Retired",1,5,5,5,5,4,4,4,4,4,1,2,2,4,4,1,3,2,5,4,4,2,6,6,3,52,NA,NA,NA,NA,NA,NA,NA
"PT1276723","2011","Bulgaria","BG","Widowed and not living with partner","1","A village/small town","65+","Lower secondary education (ISCED 2)","Female","Retired",1,4,5,5,2,4,4,4,4,4,1,5,5,5,5,1,1,3,3,4,2,2,6,6,6,64,NA,NA,NA,NA,NA,NA,NA
"PT1288423","2011","Bulgaria","BG","Separated or divorced and not living with partner","1","A village/small town","65+","Lower secondary education (ISCED 2)","Female","Retired",6,4,5,5,5,4,4,4,4,4,1,3,2,3,3,2,3.25,5,5,5,5,5,4,4,5,20,NA,NA,NA,NA,NA,NA,NA
"PT1117515","2011","Lithuania","LT","Never married and not living with partner","0","A city or city suburb","18-24","Tertiary education - first level (ISCED 5)","Male","Student",9,4,1,4,3,2,4,4,4,4,3,4,3,NA,5,3,NA,2,2,3,4,3,4,5,6,64,NA,NA,NA,NA,NA,NA,NA
"PT1118516","2011","Lithuania","LT","Never married and not living with partner","0","A medium to large town","25-34","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",6,4,2,5,5,4,4,4,4,3,2,4,4,2,4,4,2.5,2,6,2,5,4,4,6,6,44,2,3,5,2,40,30,70
"PT1126212","2011","Lithuania","LT","Never married and not living with partner","0","A city or city suburb","18-24","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",1,3,1,1,2,4,4,4,4,4,1,4,3,3,4,3,2.5,4,4,4,4,2,2,2,2,48,1,2,2,3,39,NA,39
"PT4051414","2011","Lithuania","LT","Separated or divorced and not living with partner","0","A city or city suburb","18-24","Tertiary education - first level (ISCED 5)","Male","Student",3,4,1,2,3,4,4,3,4,4,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,80,NA,NA,NA,NA,NA,NA,NA
"PT1123411","2011","Latvia","LV","Married or living with partner","2","The open countryside","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",6,5,1,5,5,4,4,4,4,4,1,5,5,4,3,2,1.75,4,4,3,3,6,2,4,3,40,1,1,4,2,80,NA,80
"PT4005615","2011","Latvia","LV","Married or living with partner","0","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",5,4,1,1,5,4,3,4,4,4,2,5,5,4,2,3,2,2,2,3,2,1,5,6,6,80,4,4,4,1,40,NA,40
"PT4007011","2011","Bulgaria","BG","Married or living with partner","1","A city or city suburb","65+","Tertiary education - first level (ISCED 5)","Male","Retired",4,5,5,5,5,4,4,4,4,4,1,1,1,NA,NA,2,NA,5,5,3,5,3,2,2,2,36,NA,NA,NA,NA,NA,NA,NA
"PT4007112","2011","Bulgaria","BG","Married or living with partner","2","A medium to large town","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",6,4,5,5,5,4,4,4,NA,4,1,4,5,4,4,2,1.75,1,2,2,2,3,6,6,6,80,1,2,4,2,48,NA,48
"PT4007819","2011","Slovakia","SK","Separated or divorced and not living with partner","1","A city or city suburb","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",8,3,1,1,1,4,3,4,3,3,2,5,5,5,5,3,1,1,2,1,2,2,NA,6,6,88,2,1,2,3,80,NA,80
"PT1108515","2011","Slovakia","SK","Married or living with partner","0","A city or city suburb","35-49","Tertiary education - advanced level (ISCED 6)","Female","Employed (includes on leave)",4,5,1,2,3,4,4,4,4,4,1,4,5,3,2,3,2.5,2,2,2,2,2,5,5,6,80,4,4,4,1,50,NA,50
"PT1106614","2011","Slovakia","SK","Married or living with partner","1","A medium to large town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",8,2,2,4,2,4,3,4,4,4,2,5,2,4,4,2,2.25,2,4,4,5,2,5,6,5,52,1,2,4,2,38,NA,38
"PT1114815","2011","Slovakia","SK","Married or living with partner","2","A medium to large town","18-24","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",6,5,2,4,4,4,4,4,4,4,1,3,3,3,3,2,3,3,3,3,3,3,5,6,5,60,3,2,2,3,40,NA,40
"PT1205513","2011","Bulgaria","BG","Widowed and not living with partner","4","A village/small town","65+","Lower secondary education (ISCED 2)","Male","Retired",2,2,5,5,5,4,4,4,4,4,1,2,1,4,4,2,3.25,3,3,3,3,3,5,1,5,60,NA,NA,NA,NA,NA,NA,NA
"PT1214412","2011","Bulgaria","BG","Widowed and not living with partner","2","A village/small town","65+","Lower secondary education (ISCED 2)","Male","Retired",3,5,5,5,5,4,4,4,4,4,1,2,1,2,4,2,3.75,5,4,5,4,3,3,2,3,36,NA,NA,NA,NA,NA,NA,NA
"PT1218416","2011","Lithuania","LT","Widowed and not living with partner","1","A city or city suburb","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",9,5,5,5,5,4,4,4,4,4,1,4,4,1,4,4,2.75,3,6,3,6,2,2,6,4,40,1,1,5,2,40,NA,40
"PT1220409","2011","Slovenia","SI","Widowed and not living with partner","2","A village/small town","65+","Lower secondary education (ISCED 2)","Male","Retired",6,4,5,5,5,4,4,4,4,4,1,5,4,3,3,3,2.25,5,5,5,5,5,5,5,5,20,NA,NA,NA,NA,NA,NA,NA
"PT4028519","2011","Latvia","LV","Married or living with partner","0","The open countryside","25-34","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Other",1,4,1,3,5,4,4,4,4,4,1,4,5,5,1,1,2.25,1,1,1,1,1,5,6,6,100,NA,NA,NA,NA,NA,NA,NA
"PT4009518","2011","Latvia","LV","Never married and not living with partner","0","The open countryside","18-24","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Employed (includes on leave)",6,4,1,4,4,3,2,4,4,2,2,2,3,3,3,2,3.25,2,2,3,4,1,6,6,5,72,4,5,5,1,40,NA,40
"PT1310207","2011","Latvia","LV","Separated or divorced and not living with partner","0","A city or city suburb","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",10,4,3,5,5,3,4,4,4,4,2,1,2,1,1,2,4.75,2,1,1,2,4,1,6,6,80,3,5,5,1,40,NA,40
"PT1315212","2011","Bulgaria","BG","Married or living with partner","2","A village/small town","50-64","Upper secondary education (ISCED 3)","Male","Retired",6,1,5,5,5,4,4,4,4,4,1,5,3,2,2,1,3,2,2,2,3,3,5,6,6,72,NA,NA,NA,NA,NA,NA,NA
"PT1323413","2011","Slovakia","SK","Never married and not living with partner","2","A village/small town","65+","Upper secondary education (ISCED 3)","Male","Retired",NA,4,5,5,4,4,3,3,4,3,2,5,5,5,5,1,1,3,3,3,2,1,5,5,5,72,NA,NA,NA,NA,NA,NA,NA
"PT4046014","2011","Czech Republic","CZ","Separated or divorced and not living with partner","1","A medium to large town","25-34","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",5,5,4,2,NA,4,4,4,4,4,1,3,2,2,NA,2,NA,2,2,2,3,2,5,2,5,76,2,2,3,2,48,NA,48
"PT1232412","2011","Hungary","HU","Married or living with partner","2","A medium to large town","50-64","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",3,4,1,4,5,4,4,4,4,4,1,5,4,4,4,3,1.75,2,3,3,3,2,5,6,5,68,2,2,2,3,50,NA,50
"PT3004310","2011","Latvia","LV",NA,"0","The open countryside","18-24","Lower secondary education (ISCED 2)","Female","Student",7,5,1,3,5,4,4,3,4,4,2,4,4,4,4,1,2,1,2,2,1,1,6,5,6,92,NA,NA,NA,NA,NA,NA,NA
"PT3009921","2011","Hungary","HU","Widowed and not living with partner","2","The open countryside","50-64","Lower secondary education (ISCED 2)","Female","Employed (includes on leave)",3,4,5,5,5,4,4,4,4,4,1,3,3,3,3,3,3,2,2,2,2,2,5,5,5,80,2,2,2,3,40,NA,40
"PT4045316","2011","Slovakia","SK","Married or living with partner","2","A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",6,2,2,4,4,3,3,4,4,4,2,4,4,4,2,3,2.5,3,3,2,3,3,5,4,4,64,1,2,2,3,40,NA,40
"PT4047217","2011","Slovakia","SK","Married or living with partner","3","A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",2,2,1,5,4,4,3,4,4,3,2,4,4,4,5,2,1.75,3,2,3,3,3,5,6,6,64,1,3,3,2,37,NA,37
"PT1294622","2011","Slovakia","SK","Married or living with partner","2","A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Unemployed",4,3,3,4,5,3,4,4,4,4,2,5,3,4,4,2,2,4,4,3,3,2,5,6,5,56,NA,NA,NA,NA,NA,NA,NA
"PT4036417","2011","Bulgaria","BG","Married or living with partner","1","A city or city suburb","65+","Tertiary education - first level (ISCED 5)","Male","Retired",6,5,5,5,5,4,4,4,4,4,1,3,3,3,3,3,3,3,3,3,3,3,5,5,5,60,NA,NA,NA,NA,NA,NA,NA
"PT1040106","2011","Bulgaria","BG","Widowed and not living with partner","0","A city or city suburb","65+","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Retired",4,5,5,5,3,4,4,4,4,4,1,2,2,3,3,4,3.5,3,3,3,3,4,4,2,3,56,NA,NA,NA,NA,NA,NA,NA
"PT1042209","2011","Bulgaria","BG","Widowed and not living with partner","1","A city or city suburb","65+","Upper secondary education (ISCED 3)","Male","Retired",5,NA,5,5,4,4,4,4,4,4,1,3,1,3,3,3,3.5,3,NA,3,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PT1044211","2011","Bulgaria","BG","Separated or divorced and not living with partner","1","A city or city suburb","65+","Upper secondary education (ISCED 3)","Male","Retired",1,5,5,5,5,4,4,4,4,4,1,2,2,3,3,4,3.5,6,5,6,4,6,2,1,2,12,NA,NA,NA,NA,NA,NA,NA
"PT1049014","2011","Bulgaria","BG","Widowed and not living with partner","2","A city or city suburb","65+","Tertiary education - first level (ISCED 5)","Male","Retired",5,5,5,5,5,4,4,4,4,4,1,3,3,3,4,3,2.75,2,2,2,2,3,6,5,6,76,NA,NA,NA,NA,NA,NA,NA
"PT1055314","2011","Bulgaria","BG","Widowed and not living with partner","1","A city or city suburb","65+","Tertiary education - advanced level (ISCED 6)","Male","Retired",5,NA,5,5,5,4,4,4,4,4,1,4,5,3,4,2,2,2,3,3,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PT1056719","2011","Lithuania","LT","Married or living with partner","1","A medium to large town","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",5,4,1,5,5,4,4,4,4,4,1,4,4,4,4,3,2,2,2,2,2,2,5,6,6,80,5,5,5,1,40,NA,40
"PT1064213","2011","Bulgaria","BG","Married or living with partner","2","A village/small town","65+","Upper secondary education (ISCED 3)","Female","Retired",2,3,5,4,4,NA,NA,NA,NA,NA,1,4,1,3,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PT1048316","2011","Bulgaria","BG","Married or living with partner","2","A village/small town","65+","Upper secondary education (ISCED 3)","Female","Retired",1,5,5,5,5,4,4,4,4,4,1,4,1,4,3,1,3,2,3,4,5,4,4,6,4,48,NA,NA,NA,NA,NA,NA,NA
