"Participant ID","Country name","Gender","Age","relationship_status","Freedom.of.Choice","Satisfaction-with-life"
410070250,"Korea, Republic of",0,62,"married",6,6
410070251,"Korea, Republic of",1,34,"single",6,5
410070252,"Korea, Republic of",0,32,"single",8,7
410070253,"Korea, Republic of",1,29,"single",4,3
410070254,"Korea, Republic of",1,42,"married",5,6
410070255,"Korea, Republic of",0,43,"married",7,7
410070256,"Korea, Republic of",0,38,"married",7,7
410070257,"Korea, Republic of",1,52,"married",8,7
410070258,"Korea, Republic of",1,50,"married",6,5
410070259,"Korea, Republic of",1,34,"married",4,4
410070260,"Korea, Republic of",0,57,"married",8,8
410070261,"Korea, Republic of",1,57,"widowed",10,3
410070262,"Korea, Republic of",1,26,"single",7,4
410070263,"Korea, Republic of",1,64,"married",5,6
410070264,"Korea, Republic of",0,64,"married",5,4
410070265,"Korea, Republic of",1,81,"married",3,5
410070266,"Korea, Republic of",1,52,"married",7,8
410070267,"Korea, Republic of",1,40,"married",7,7
410070268,"Korea, Republic of",0,68,"married",5,7
410070269,"Korea, Republic of",1,19,"single",7,8
410070270,"Korea, Republic of",1,54,"married",7,7
410070271,"Korea, Republic of",1,21,"single",6,6
410070272,"Korea, Republic of",0,57,"married",8,3
410070273,"Korea, Republic of",0,62,"married",8,7
410070274,"Korea, Republic of",0,47,"married",7,7
410070275,"Korea, Republic of",0,51,"married",7,6
410070276,"Korea, Republic of",1,61,"married",5,6
410070277,"Korea, Republic of",0,53,"married",5,5
410070278,"Korea, Republic of",1,36,"married",7,8
410070279,"Korea, Republic of",1,56,"married",8,9
410070280,"Korea, Republic of",0,35,"single",8,7
410070281,"Korea, Republic of",1,60,"married",7,6
410070282,"Korea, Republic of",1,30,"married",8,9
410070283,"Korea, Republic of",0,61,"married",4,6
410070284,"Korea, Republic of",0,59,"married",8,7
410070285,"Korea, Republic of",0,37,"single",9,8
410070286,"Korea, Republic of",0,35,"married",8,7
410070287,"Korea, Republic of",1,26,"single",7,6
410070288,"Korea, Republic of",1,59,"married",7,6
410070289,"Korea, Republic of",1,51,"married",7,7
410070290,"Korea, Republic of",1,45,"married",6,7
410070291,"Korea, Republic of",1,45,"married",7,8
410070292,"Korea, Republic of",0,65,"married",7,6
410070293,"Korea, Republic of",0,20,"single",7,8
410070294,"Korea, Republic of",1,38,"married",6,6
410070295,"Korea, Republic of",1,39,"married",8,7
410070296,"Korea, Republic of",1,22,"single",8,7
410070297,"Korea, Republic of",0,53,"married",7,7
410070298,"Korea, Republic of",0,28,"single",6,7
410070299,"Korea, Republic of",1,56,"married",7,7
410070300,"Korea, Republic of",1,46,"married",7,6
410070301,"Korea, Republic of",1,37,"married",7,6
410070302,"Korea, Republic of",0,61,"married",8,7
410070303,"Korea, Republic of",1,60,"married",8,8
410070304,"Korea, Republic of",1,35,"married",7,7
410070305,"Korea, Republic of",0,49,"married",8,7
410070306,"Korea, Republic of",0,24,"single",8,8
410070307,"Korea, Republic of",1,37,"married",7,6
410070308,"Korea, Republic of",0,45,"married",7,7
410070309,"Korea, Republic of",1,80,"widowed",5,5
410070310,"Korea, Republic of",0,41,"married",6,6
410070311,"Korea, Republic of",1,63,"married",8,8
410070312,"Korea, Republic of",0,48,"married",6,6
410070313,"Korea, Republic of",0,45,"married",8,7
410070314,"Korea, Republic of",0,40,"married",7,7
410070315,"Korea, Republic of",0,50,"married",6,7
410070316,"Korea, Republic of",0,58,"married",7,9
410070317,"Korea, Republic of",1,26,"single",3,4
410070318,"Korea, Republic of",0,26,"single",8,7
410070319,"Korea, Republic of",1,32,"married",9,7
410070320,"Korea, Republic of",0,50,"single",6,4
410070321,"Korea, Republic of",1,55,"married",7,6
410070322,"Korea, Republic of",1,18,"single",7,5
410070323,"Korea, Republic of",1,28,"married",8,9
410070324,"Korea, Republic of",1,40,"married",9,8
410070325,"Korea, Republic of",0,23,"single",5,6
410070326,"Korea, Republic of",1,32,"married",8,7
410070327,"Korea, Republic of",0,50,"married",8,7
410070328,"Korea, Republic of",1,34,"married",6,7
410070329,"Korea, Republic of",1,33,"single",8,5
410070330,"Korea, Republic of",1,43,"married",7,6
410070331,"Korea, Republic of",1,52,"married",6,6
410070332,"Korea, Republic of",1,24,"single",7,7
410070333,"Korea, Republic of",0,36,"married",7,8
410070334,"Korea, Republic of",0,23,"single",8,8
410070335,"Korea, Republic of",0,40,"married",7,8
410070336,"Korea, Republic of",0,23,"single",7,5
410070337,"Korea, Republic of",0,65,"married",7,7
410070338,"Korea, Republic of",1,62,"married",7,7
410070339,"Korea, Republic of",0,49,"married",7,8
410070340,"Korea, Republic of",0,38,"married",5,7
410070341,"Korea, Republic of",0,43,"married",7,7
410070342,"Korea, Republic of",0,28,"single",8,7
410070343,"Korea, Republic of",0,30,"single",6,6
410070344,"Korea, Republic of",1,35,"married",9,8
410070345,"Korea, Republic of",1,26,"married",4,7
410070346,"Korea, Republic of",0,46,"married",8,7
410070347,"Korea, Republic of",1,47,"married",8,7
410070348,"Korea, Republic of",1,63,"married",7,6
410070349,"Korea, Republic of",0,44,"single",8,7
410070350,"Korea, Republic of",0,18,"single",7,6
410070351,"Korea, Republic of",1,61,"married",9,8
410070352,"Korea, Republic of",0,32,"single",7,8
410070353,"Korea, Republic of",1,25,"single",7,7
410070354,"Korea, Republic of",0,56,"married",7,6
410070355,"Korea, Republic of",0,54,"married",5,7
410070356,"Korea, Republic of",1,56,"married",7,8
410070357,"Korea, Republic of",0,47,"married",7,8
410070358,"Korea, Republic of",0,57,"married",8,5
410070359,"Korea, Republic of",0,26,"single",8,6
410070360,"Korea, Republic of",1,49,"married",5,4
410070361,"Korea, Republic of",0,62,"married",8,8
410070362,"Korea, Republic of",0,53,"married",6,7
410070363,"Korea, Republic of",1,34,"married",8,7
410070364,"Korea, Republic of",1,18,"single",7,5
410070365,"Korea, Republic of",0,75,"widowed",8,8
410070366,"Korea, Republic of",0,50,"married",3,8
410070367,"Korea, Republic of",1,23,"single",7,7
410070368,"Korea, Republic of",1,53,"married",7,7
410070369,"Korea, Republic of",1,52,"married",5,5
410070370,"Korea, Republic of",0,24,"single",8,7
410070371,"Korea, Republic of",0,60,"married",7,8
410070372,"Korea, Republic of",0,34,"single",8,6
410070373,"Korea, Republic of",1,29,"single",10,8
410070374,"Korea, Republic of",0,45,"married",8,7
410070375,"Korea, Republic of",1,64,"married",8,8
410070376,"Korea, Republic of",0,61,"married",6,6
410070377,"Korea, Republic of",0,43,"married",8,5
410070378,"Korea, Republic of",0,47,"married",7,5
410070379,"Korea, Republic of",0,39,"married",8,8
410070380,"Korea, Republic of",0,27,"single",7,8
410070381,"Korea, Republic of",1,44,"married",8,7
410070382,"Korea, Republic of",1,32,"single",7,6
410070383,"Korea, Republic of",1,42,"married",8,8
410070384,"Korea, Republic of",0,65,"married",7,4
410070385,"Korea, Republic of",1,61,"married",7,7
410070386,"Korea, Republic of",0,33,"married",6,6
410070387,"Korea, Republic of",1,61,"married",8,8
410070388,"Korea, Republic of",1,43,"married",8,2
410070389,"Korea, Republic of",1,51,"married",8,9
410070390,"Korea, Republic of",0,22,"single",6,7
410070391,"Korea, Republic of",1,43,"married",7,6
410070392,"Korea, Republic of",1,55,"married",6,6
410070393,"Korea, Republic of",1,59,"married",6,5
410070394,"Korea, Republic of",0,37,"married",8,8
410070395,"Korea, Republic of",0,19,"single",8,8
410070396,"Korea, Republic of",1,51,"married",8,9
410070397,"Korea, Republic of",0,29,"married",7,7
410070398,"Korea, Republic of",1,40,"married",8,8
410070399,"Korea, Republic of",1,65,"married",6,6
410070400,"Korea, Republic of",0,48,"married",8,8
410070401,"Korea, Republic of",0,43,"married",4,5
410070402,"Korea, Republic of",0,37,"married",4,6
410070403,"Korea, Republic of",1,60,"married",7,8
410070404,"Korea, Republic of",1,72,"married",5,5
410070405,"Korea, Republic of",0,26,"single",6,5
410070406,"Korea, Republic of",1,60,"married",8,6
410070407,"Korea, Republic of",0,22,"single",4,4
410070408,"Korea, Republic of",0,75,"married",9,7
410070409,"Korea, Republic of",1,25,"single",7,5
410070410,"Korea, Republic of",1,61,"married",6,7
410070411,"Korea, Republic of",0,37,"married",7,7
410070412,"Korea, Republic of",0,63,"married",9,9
410070413,"Korea, Republic of",0,68,"married",8,8
410070414,"Korea, Republic of",1,62,"married",7,6
410070415,"Korea, Republic of",0,45,"married",7,5
410070416,"Korea, Republic of",0,42,"married",9,8
410070417,"Korea, Republic of",1,58,"married",8,6
410070418,"Korea, Republic of",1,23,"single",10,10
410070419,"Korea, Republic of",0,44,"married",9,8
410070420,"Korea, Republic of",0,22,"single",6,6
410070421,"Korea, Republic of",1,63,"married",7,7
410070422,"Korea, Republic of",0,59,"married",4,7
410070423,"Korea, Republic of",0,28,"single",8,8
410070424,"Korea, Republic of",1,48,"married",6,7
410070425,"Korea, Republic of",1,33,"married",6,6
410070426,"Korea, Republic of",1,67,"married",7,6
410070427,"Korea, Republic of",1,47,"married",8,8
410070428,"Korea, Republic of",0,80,"married",8,8
410070429,"Korea, Republic of",0,24,"single",8,3
410070430,"Korea, Republic of",1,48,"married",7,8
410070431,"Korea, Republic of",1,72,"married",7,7
410070432,"Korea, Republic of",0,53,"married",7,6
410070433,"Korea, Republic of",0,37,"married",7,7
410070434,"Korea, Republic of",0,32,"single",8,8
410070435,"Korea, Republic of",1,52,"married",8,4
410070436,"Korea, Republic of",1,22,"single",5,6
410070437,"Korea, Republic of",0,45,"married",8,8
410070438,"Korea, Republic of",0,54,"married",5,5
410070439,"Korea, Republic of",1,30,"married",7,7
410070440,"Korea, Republic of",1,76,"widowed",8,7
410070441,"Korea, Republic of",0,38,"married",8,7
410070442,"Korea, Republic of",0,26,"single",6,6
410070443,"Korea, Republic of",1,37,"married",5,6
410070444,"Korea, Republic of",1,37,"married",7,7
410070445,"Korea, Republic of",1,56,"married",3,6
410070446,"Korea, Republic of",0,57,"married",7,7
410070447,"Korea, Republic of",1,71,"married",7,6
410070448,"Korea, Republic of",1,62,"married",5,5
410070449,"Korea, Republic of",0,37,"single",5,5
410070450,"Korea, Republic of",0,74,"married",6,7
410070451,"Korea, Republic of",1,41,"married",8,8
410070452,"Korea, Republic of",1,46,"married",7,7
410070453,"Korea, Republic of",0,25,"single",6,5
410070454,"Korea, Republic of",0,59,"married",7,6
410070455,"Korea, Republic of",0,50,"married",9,7
410070456,"Korea, Republic of",0,41,"married",6,6
410070457,"Korea, Republic of",1,62,"married",8,7
410070458,"Korea, Republic of",1,27,"single",8,7
410070459,"Korea, Republic of",1,62,"widowed",7,7
410070460,"Korea, Republic of",0,41,"married",8,7
410070461,"Korea, Republic of",0,47,"married",7,6
410070462,"Korea, Republic of",0,20,"single",3,3
410070463,"Korea, Republic of",1,40,"married",9,8
410070464,"Korea, Republic of",0,37,"single",8,7
410070465,"Korea, Republic of",0,23,"single",7,7
410070466,"Korea, Republic of",0,27,"single",7,8
410070467,"Korea, Republic of",1,45,"married",8,6
410070468,"Korea, Republic of",0,33,"single",7,7
410070469,"Korea, Republic of",0,60,"married",6,7
410070470,"Korea, Republic of",1,65,"married",8,7
410070471,"Korea, Republic of",1,64,"married",6,7
410070472,"Korea, Republic of",0,28,"single",7,7
410070473,"Korea, Republic of",1,23,"single",7,8
410070474,"Korea, Republic of",1,53,"married",9,8
410070475,"Korea, Republic of",0,64,"married",7,6
410070476,"Korea, Republic of",0,29,"single",8,5
410070477,"Korea, Republic of",0,34,"married",7,7
410070478,"Korea, Republic of",1,48,"married",6,6
410070479,"Korea, Republic of",1,69,"married",9,7
410070480,"Korea, Republic of",0,51,"married",6,7
410070481,"Korea, Republic of",0,26,"single",6,4
410070482,"Korea, Republic of",1,32,"single",8,8
410070483,"Korea, Republic of",1,20,"single",8,7
410070484,"Korea, Republic of",1,53,"married",9,8
410070485,"Korea, Republic of",0,63,"married",8,7
410070486,"Korea, Republic of",0,24,"single",8,7
410070487,"Korea, Republic of",1,36,"married",6,6
410070488,"Korea, Republic of",0,30,"single",8,7
410070489,"Korea, Republic of",1,25,"single",5,4
410070490,"Korea, Republic of",1,50,"married",7,6
410070491,"Korea, Republic of",1,53,"married",6,6
410070492,"Korea, Republic of",1,38,"married",8,7
410070493,"Korea, Republic of",0,61,"married",8,8
410070494,"Korea, Republic of",0,60,"married",8,8
410070495,"Korea, Republic of",1,56,"married",7,5
410070496,"Korea, Republic of",0,57,"married",8,7
410070497,"Korea, Republic of",1,42,"married",8,6
410070498,"Korea, Republic of",1,67,"married",8,7
410070499,"Korea, Republic of",0,45,"married",8,6
410070500,"Korea, Republic of",0,48,"married",7,6
410070501,"Korea, Republic of",1,27,"single",2,7
410070502,"Korea, Republic of",0,34,"single",6,9
410070503,"Korea, Republic of",1,48,"married",8,6
410070504,"Korea, Republic of",0,69,"married",7,7
410070505,"Korea, Republic of",1,53,"married",7,7
410070506,"Korea, Republic of",1,37,"married",5,8
410070507,"Korea, Republic of",0,55,"married",7,8
410070508,"Korea, Republic of",1,61,"married",6,6
410070509,"Korea, Republic of",0,49,"single",8,2
410070510,"Korea, Republic of",0,25,"single",8,7
410070511,"Korea, Republic of",0,46,"single",8,7
410070512,"Korea, Republic of",1,53,"married",7,6
410070513,"Korea, Republic of",0,35,"married",8,8
410070514,"Korea, Republic of",1,50,"married",7,7
410070515,"Korea, Republic of",0,59,"married",7,6
410070516,"Korea, Republic of",1,73,"married",7,6
410070517,"Korea, Republic of",0,53,"married",8,8
410070518,"Korea, Republic of",1,37,"married",7,7
410070519,"Korea, Republic of",0,36,"married",7,7
410070520,"Korea, Republic of",1,53,"married",7,7
410070521,"Korea, Republic of",0,43,"married",8,7
410070522,"Korea, Republic of",1,50,"married",8,7
410070523,"Korea, Republic of",1,61,"married",4,5
410070524,"Korea, Republic of",1,25,"single",8,7
410070525,"Korea, Republic of",0,41,"married",8,7
410070526,"Korea, Republic of",1,53,"married",8,6
410070527,"Korea, Republic of",0,65,"married",9,5
410070528,"Korea, Republic of",0,57,"married",7,6
410070529,"Korea, Republic of",1,37,"married",8,8
410070530,"Korea, Republic of",1,63,"married",8,7
410070531,"Korea, Republic of",1,40,"married",6,8
410070532,"Korea, Republic of",0,25,"single",7,5
410070533,"Korea, Republic of",1,61,"married",7,7
410070534,"Korea, Republic of",1,62,"married",7,7
410070535,"Korea, Republic of",1,64,"married",7,8
410070536,"Korea, Republic of",0,64,"married",6,6
410070537,"Korea, Republic of",0,59,"married",5,7
410070538,"Korea, Republic of",1,40,"married",7,7
410070539,"Korea, Republic of",1,55,"married",7,7
410070540,"Korea, Republic of",1,48,"married",7,6
410070541,"Korea, Republic of",1,58,"married",6,8
410070542,"Korea, Republic of",0,65,"married",7,7
410070543,"Korea, Republic of",0,24,"single",7,8
410070544,"Korea, Republic of",0,46,"single",8,7
410070545,"Korea, Republic of",1,61,"married",8,7
410070546,"Korea, Republic of",0,29,"single",8,7
410070547,"Korea, Republic of",1,25,"single",7,7
410070548,"Korea, Republic of",1,64,"married",8,7
410070549,"Korea, Republic of",1,29,"married",7,7
410070550,"Korea, Republic of",0,49,"married",9,8
410070551,"Korea, Republic of",1,21,"single",7,7
410070552,"Korea, Republic of",0,33,"married",8,7
410070553,"Korea, Republic of",0,35,"single",10,8
410070554,"Korea, Republic of",1,28,"married",8,8
410070555,"Korea, Republic of",0,65,"married",7,6
410070556,"Korea, Republic of",1,25,"single",7,8
410070557,"Korea, Republic of",0,64,"married",9,7
410070558,"Korea, Republic of",0,21,"single",7,7
410070559,"Korea, Republic of",1,21,"single",6,6
410070560,"Korea, Republic of",0,35,"married",7,6
410070561,"Korea, Republic of",0,29,"single",8,8
410070562,"Korea, Republic of",1,60,"married",8,6
410070563,"Korea, Republic of",1,64,"married",8,8
410070564,"Korea, Republic of",0,62,"married",6,6
410070565,"Korea, Republic of",1,61,"married",7,8
410070566,"Korea, Republic of",1,37,"married",10,10
410070567,"Korea, Republic of",0,40,"married",7,7
410070568,"Korea, Republic of",0,46,"married",7,7
410070569,"Korea, Republic of",1,37,"married",8,6
410070570,"Korea, Republic of",0,19,"single",7,7
410070571,"Korea, Republic of",0,40,"married",9,8
410070572,"Korea, Republic of",1,64,"married",6,7
410070573,"Korea, Republic of",1,47,"married",7,6
410070574,"Korea, Republic of",1,21,"single",5,6
410070575,"Korea, Republic of",1,44,"married",10,8
410070576,"Korea, Republic of",0,33,"single",5,6
410070577,"Korea, Republic of",1,51,"married",7,7
410070578,"Korea, Republic of",1,60,"married",7,5
410070579,"Korea, Republic of",1,60,"married",9,9
410070580,"Korea, Republic of",1,18,"single",7,5
410070581,"Korea, Republic of",1,26,"single",7,7
410070582,"Korea, Republic of",0,66,"married",8,8
410070583,"Korea, Republic of",1,45,"single",7,6
410070584,"Korea, Republic of",0,69,"married",6,7
410070585,"Korea, Republic of",1,56,"married",7,8
410070586,"Korea, Republic of",0,50,"married",7,7
410070587,"Korea, Republic of",0,25,"single",8,5
410070588,"Korea, Republic of",0,47,"married",5,6
410070589,"Korea, Republic of",0,26,"single",7,4
410070590,"Korea, Republic of",0,50,"married",7,4
410070591,"Korea, Republic of",1,28,"single",8,8
410070592,"Korea, Republic of",0,45,"married",8,7
410070593,"Korea, Republic of",0,29,"single",8,8
410070594,"Korea, Republic of",0,73,"married",7,7
410070595,"Korea, Republic of",0,57,"married",6,7
410070596,"Korea, Republic of",1,30,"married",7,7
410070597,"Korea, Republic of",1,21,"single",5,6
410070598,"Korea, Republic of",1,30,"single",3,8
410070599,"Korea, Republic of",1,62,"married",8,7
410070600,"Korea, Republic of",0,47,"married",3,8
410070601,"Korea, Republic of",1,38,"married",6,6
410070602,"Korea, Republic of",0,64,"married",8,8
410070603,"Korea, Republic of",0,51,"married",8,7
410070604,"Korea, Republic of",1,57,"married",7,7
410070605,"Korea, Republic of",0,22,"single",7,7
410070606,"Korea, Republic of",1,40,"married",9,8
410070607,"Korea, Republic of",1,86,"married",9,9
410070608,"Korea, Republic of",0,46,"married",8,7
410070609,"Korea, Republic of",1,28,"married",9,8
410070610,"Korea, Republic of",1,35,"married",7,8
410070611,"Korea, Republic of",0,29,"married",5,6
410070612,"Korea, Republic of",0,65,"married",8,7
410070613,"Korea, Republic of",1,41,"married",8,8
410070614,"Korea, Republic of",0,20,"single",8,6
410070615,"Korea, Republic of",1,59,"widowed",7,8
410070616,"Korea, Republic of",0,46,"married",7,7
410070617,"Korea, Republic of",1,32,"married",4,7
410070618,"Korea, Republic of",0,25,"single",7,6
410070619,"Korea, Republic of",0,68,"married",7,5
410070620,"Korea, Republic of",0,23,"single",7,5
410070621,"Korea, Republic of",1,41,"married",7,7
410070622,"Korea, Republic of",1,25,"single",8,8
